24,85
15,56
30,26
4,18
24,23
44,43
52,62
58,17
66,26
0,2
23,0
87,37
88,24
20,0
10,112
64,39
0,0
62,41
15,61
19,47
41,22
35,21
18,65
49,9
14,44
0,0
28,43
4,83
41,69
56,9
22,26
40,13
28,31
46,42
0,0
36,37
24,20
14,20
53,32
18,21
0,0
0,0
39,31
34,46
22,21
25,40
57,50
66,28
60,37
41,67
0,0
47,48
44,54
71,22
53,45
21,71
28,72
48,30
19,85
0,0
3,49
18,56
42,32
34,55
58,49
54,35
32,23
41,17
0,0
38,32
58,25
35,42
20,59
31,34
41,44
0,0
25,53
19,15
19,18
21,40
10,46
0,0
6,4
21,32
28,24
24,29
57,14
43,35
0,0
39,19
38,22
24,70
22,55
23,40
37,44
44,2
0,0
0,0
27,25
63,28
66,17
24,42
16,80
24,24
1,0
0,2
49,28
32,41
19,27
3,4
84,18
36,32
48,27
33,55
19,56
19,59
30,52
20,61
8,15
4,92
13,19
10,61
17,23
46,32
29,23
18,3
16,57
16,75
17,24
16,71
25,54
12,40
17,13
36,49
27,81
11,2
42,37
34,69
33,29
40,32
11,5
52,24
26,40
1,1
0,0
44,33
57,40
17,62
68,44
47,32
12,12
83,52
32,37
7,54
0,44
39,53
45,15
34,34
10,38
13,27
0,17
0,0
6,4
32,19
15,17
7,10
31,28
20,19
21,27
40,46
0,0
5,2
37,20
45,39
39,52
0,0
8,10
22,27
30,55
39,15
27,42
12,64
20,81
21,49
0,0
24,19
17,29
18,77
28,70
31,63
74,6
53,40
19,23
49,14
25,32
13,7
12,15
10,49
20,21
0,0
53,34
6,8
19,17
6,6
32,10
56,21
0,0
56,55
59,40
50,25
29,40
27,37
67,9
42,10
22,27
0,0
75,27
69,25
52,49
38,10
22,49
61,59
43,72
0,0
16,43
23,35
9,11
48,46
33,54
27,72
0,0
36,52
23,38
22,24
27,11
11,13
2,4
0,0
0,0
0,1
13,11
6,6
9,1
15,34
7,0
12,13
28,20
3,2
10,20
49,10
17,48
26,20
97,12
60,32
35,25
34,54
37,65
24,77
25,62
37,32
13,52
13,50
65,15
33,38
61,60
26,61
28,56
0,0
12,18
8,40
13,12
8,8
21,21
0,1
11,16
12,25
2,40
16,8
11,6
24,47
4,9
2,33
19,16
7,5
8,8
19,24
52,32
41,20
25,38
25,27
18,11
0,0
58,4
30,70
19,22
32,92
45,69
45,23
23,68
0,0
49,34
69,55
56,14
15,71
23,59
5,68
17,32
14,19
0,0
8,11
13,12
22,16
29,19
8,16
18,11
2,0
15,10
0,0
8,5
10,9
16,10
0,13
19,20
57,11
6,31
16,18
0,0
15,36
17,23
3,72
18,93
8,2
20,51
10,14
0,0
36,70
19,25
33,35
61,49
46,20
0,0
0,0
3,3
7,40
36,37
7,36
25,72
16,58
11,25
15,15
0,0
0,0
13,4
4,3
2,8
0,5
0,3
19,32
36,31
7,56
0,0
22,49
11,31
20,4
40,52
13,43
9,51
34,32
0,0
41,65
8,24
51,32
4,65
25,55
34,50
3,2
0,0
0,8
11,13
0,4
21,8
23,21
22,19
21,15
9,9
11,22
1,3
9,13
2,2
38,15
8,7
10,5
29,48
14,69
6,61
27,58
61,45
39,45
14,67
27,43
6,35
98,30
43,58
64,42
6,65
41,28
17,27
27,53
32,85
6,52
0,0
0,0
14,6
5,4
12,4
6,2
16,10
17,9
1,5
0,1
3,7
21,16
2,2
8,13
9,1
0,2
16,4
18,19
38,73
15,69
11,49
29,27
50,28
34,55
17,39
0,0
45,51
35,84
41,43
28,74
3,53
22,35
10,55
6,61
28,50
0,0
21,7
5,1
7,2
12,4
16,10
6,6
5,8
0,0
7,1
0,4
4,1
0,3
3,4
0,0
1,6
28,27
0,0
39,34
20,27
13,64
17,67
22,29
16,58
11,46
31,48
58,38
0,0
6,42
27,70
11,91
22,100
39,63
39,32
28,58
39,36
0,0
0,108
0,110
0,102
0,103
0,110
0,99
0,113
0,106
0,108
0,0
0,2
0,27
0,111
0,109
0,97
0,113
0,114
0,102
0,0
0,11
0,14
0,4
0,6
0,20
0,7
0,15
0,32
