1,1
38,44
48,33
26,40
26,22
27,50
21,64
6,45
43,30
69,25
67,20
24,38
14,38
0,0
7,15
40,51
75,28
20,50
15,47
28,70
47,103
28,45
51,1
26,48
57,10
24,43
17,31
14,53
19,34
49,39
32,76
0,0
39,57
45,45
47,49
42,58
84,13
20,13
40,37
0,0
70,12
26,0
62,46
103,30
78,42
70,11
49,40
0,0
44,25
39,40
54,33
40,28
6,23
25,56
22,38
40,19
0,0
38,29
38,45
24,46
52,52
7,32
26,35
25,28
26,17
97,20
73,4
39,29
42,38
15,66
37,38
64,41
53,20
78,32
61,42
18,24
51,33
40,33
56,37
34,43
0,0
66,33
105,43
45,35
46,57
52,38
0,0
31,29
20,41
37,14
64,61
10,50
28,19
0,1
31,48
6,26
10,47
15,59
59,30
25,22
20,44
40,37
7,60
52,47
52,50
66,34
60,7
62,14
53,17
34,60
49,17
68,28
45,21
25,61
14,22
38,9
32,19
14,88
13,15
31,44
24,27
44,19
25,45
26,30
0,0
31,40
10,34
14,73
47,65
24,47
19,67
5,35
0,0
16,46
14,58
48,26
40,35
54,31
59,45
30,16
47,16
76,5
0,0
55,31
25,108
12,56
24,43
30,20
79,5
0,0
57,0
74,28
61,17
69,36
73,18
27,17
57,70
50,45
0,0
13,6
34,21
22,43
65,43
32,21
15,23
21,16
33,23
0,0
30,16
16,11
0,7
4,23
50,35
0,0
47,9
34,47
16,31
29,83
46,30
37,50
25,10
0,0
10,32
40,44
47,66
36,36
23,27
59,33
9,45
0,0
70,44
77,11
41,61
36,39
26,30
44,21
0,0
0,0
44,0
43,15
60,9
35,29
18,33
43,23
59,32
10,4
28,38
40,14
19,40
15,43
33,18
11,32
13,1
45,38
42,25
69,7
29,26
32,48
23,46
32,72
54,41
17,36
39,40
43,59
28,27
42,40
61,47
61,15
0,0
25,56
23,60
28,62
16,60
54,62
37,24
7,4
31,13
2,18
16,27
2,3
20,24
7,3
16,6
31,15
0,0
62,6
25,17
20,12
25,30
30,28
49,41
10,26
42,10
0,0
31,42
81,15
21,24
70,13
90,9
53,4
83,9
40,29
25,34
24,45
20,36
0,0
19,96
64,40
34,40
7,49
15,18
5,2
13,18
0,0
4,1
34,2
10,16
23,18
11,9
3,7
16,27
0,0
8,20
4,3
20,11
27,42
25,33
52,55
0,0
10,0
89,29
40,12
41,12
80,6
64,16
25,14
25,43
0,0
44,29
35,44
53,62
27,27
5,15
11,37
0,23
0,0
0,0
25,28
14,32
36,42
11,22
25,47
0,0
5,8
0,0
17,5
2,8
34,22
10,12
14,13
25,17
18,14
0,0
0,0
31,66
37,30
17,50
33,34
65,4
67,19
17,30
70,34
64,11
66,14
66,18
25,9
67,63
27,0
26,56
42,17
35,16
31,23
3,3
43,18
30,10
35,16
10,49
13,0
34,45
0,0
1,2
1,1
10,3
0,0
8,11
11,14
21,9
57,59
0,0
43,22
27,58
40,19
70,21
38,51
29,39
67,54
93,33
36,45
28,51
75,47
9,22
48,17
58,36
69,5
76,29
15,7
18,10
5,6
5,2
2,27
4,0
2,6
8,12
28,16
0,0
1,2
3,7
1,9
6,5
22,17
12,6
0,0
35,32
72,40
43,55
19,30
73,17
21,41
34,55
62,13
76,18
30,18
37,38
75,15
57,34
60,15
82,28
0,0
42,41
33,52
11,7
9,2
1,1
11,22
4,2
7,16
1,0
9,8
6,1
4,31
15,6
1,6
11,9
4,0
0,0
3,5
1,7
18,108
17,44
58,26
67,32
80,38
0,0
0,0
67,28
66,13
77,16
19,28
38,4
10,10
68,26
0,0
0,0
25,28
23,84
2,8
16,10
0,0
3,3
2,12
0,0
4,7
2,8
0,0
1,1
0,5
7,0
2,6
6,5
0,0
19,9
18,30
44,31
38,79
39,43
53,22
36,39
79,18
56,25
15,20
56,26
10,83
36,57
50,49
55,37
53,18
25,20
36,46
68,32
0,0
113,0
110,0
113,0
114,0
118,0
119,0
105,0
116,0
115,0
111,0
105,1
110,0
39,0
26,0
88,0
120,0
113,0
109,0
0,0
94,0
18,0
17,0
6,0
15,0
1,0
6,0
4,0
0,0
0,0
