582849259108,0,582849259108
582849259108,0,582849259108
582849259108,0,582849259108
582849259108,0,582849259108
582849259108,0,582849259108
582849259108,0,582849259108
582849259108,0,582849259108
582849259108,0,582849259108
582849259108,0,582849259108
582849259108,0,582849259108
582849259108,0,582849259108
582849259108,0,582849259108
582849259108,0,582849259108
582849259108,0,582849259108
582849259108,0,582849259108
582849259108,0,582849259108
582849259108,0,582849259108
582849259108,51118080,582798141028
582849259108,139067392,582710191716
582849259108,269025280,582580233828
582849259108,269025280,582580233828
582849259108,575143936,582274115172
582849259108,667418624,582181840484
582849259108,801636352,582047622756
582849259108,1145569280,581703689828
582849259108,1193410560,581655848548
582849259108,1243348992,581605910116
582849259108,1374289920,581474969188
582849259108,1673265152,581175993956
582849259108,1715339264,581133919844
582849259108,1736376320,581112882788
582849259108,1736376320,581112882788
582849259108,1757413376,581091845732
582849259108,1822687232,581026571876
582849259108,1922433024,580926826084
582849259108,2173173760,580676085348
582849259108,2242379776,580606879332
582849259108,2242379776,580606879332
582849259108,2354577408,580494681700
582849259108,2672295936,580176963172
582849259108,2768764928,580080494180
582849259108,2906914816,579942344292
582849259108,3249537024,579599722084
582849259108,3249537024,579599722084
582849259108,3335389184,579513869924
582849259108,3424845824,579424413284
582849259108,3514302464,579334956644
582849259108,3514302464,579334956644
582849259108,3514302464,579334956644
582849259108,3514302464,579334956644
582849259108,3514302464,579334956644
582849259108,3514302464,579334956644
582849259108,3514302464,579334956644
582849259108,16642473984,566206785124
582849259108,32010862592,550838396516
582849259108,40853045248,541996213860
582849259108,65280671744,517568587364
582849259108,74487169024,508362090084
582849259108,84307083264,498542175844
587144226404,107888508928,479255717476
587144226404,114481954816,472662271588
587144226404,127667798016,459476428388
587144226404,137938599936,449205626468
587144226404,144175529984,442968696420
587144226404,156954525696,430189700708
587144226404,169374908416,417769317988
587144226404,185718013952,401426212452
587144226404,195874521088,391269705316
587144226404,202094673920,385049552484
587144226404,214826483712,372317742692
587144226404,225039613952,362104612452
587144226404,234454777856,352689448548
587144226404,254099849216,333044377188
587144226404,260072538112,327071688292
587144226404,272357654528,314786571876
587144226404,282119897088,305024329316
587144226404,296051277824,291092948580
587144226404,310913794048,276230432356
587144226404,317007069184,270137157220
587144226404,329392848896,257751377508
587144226404,339596541952,247547684452
587144226404,345789431808,241354794596
587144226404,365771096064,221373130340
587144226404,374278193152,212866033252
587144226404,386801336320,200342890084
591439193700,396959940608,194479253092
591439193700,402748080128,188691113572
591439193700,418870460416,172568733284
591439193700,427075829760,164363363940
591439193700,441574752256,149864441444
591439193700,445370597376,146068596324
591439193700,451313926144,140125267556
591439193700,469655617536,121783576164
591439193700,475950219264,115488974436
591439193700,490518085632,100921108068
591439193700,494696136704,96743056996
591439193700,500951678976,90487514724
591439193700,519490240512,71948953188
591439193700,525604487168,65834706532
591439193700,540043378688,51395815012
591439193700,540694544384,50744649316
591439193700,541020651520,50418542180
591439193700,541346496512,50092697188
591439193700,541346758656,50092435044
591439193700,541346758656,50092435044
591439193700,541348855808,50090337892
591439193700,541348855808,50090337892
591439193700,541348855808,50090337892
591439193700,541348855808,50090337892
591439193700,541348855808,50090337892
591439193700,541348855808,50090337892
591439193700,541348855808,50090337892
591439193700,541348855808,50090337892
593586677348,541348855808,52237821540
593586677348,541348855808,52237821540
593586677348,541348855808,52237821540
593586677348,541348855808,52237821540
593586677348,541348855808,52237821540
593586677348,541348855808,52237821540
593586677348,541348855808,52237821540
593586677348,541348855808,52237821540
593586677348,541348855808,52237821540
593586677348,541348855808,52237821540
593586677348,541348855808,52237821540
593586677348,541348855808,52237821540
593586677348,541348855808,52237821540
