192642566553,0,192642566553
192642566553,0,192642566553
192642566553,0,192642566553
192642566553,0,192642566553
192642566553,0,192642566553
192642566553,0,192642566553
192642566553,0,192642566553
192642566553,3407872,192639158681
192642566553,21233664,192621332889
192642566553,49020928,192593545625
192642566553,114556928,192528009625
192642566553,114556928,192528009625
192642566553,122945536,192519621017
192642566553,148111360,192494455193
192642566553,198443008,192444123545
192642566553,213123072,192429443481
192642566553,241303552,192401263001
192642566553,241303552,192401263001
192642566553,324272128,192318294425
192642566553,350355456,192292211097
192642566553,385941504,192256625049
192642566553,385941504,192256625049
192642566553,421527552,192221039001
192642566553,421527552,192221039001
192642566553,434765824,192207800729
192642566553,498335744,192144230809
192642566553,519307264,192123259289
192642566553,552861696,192089704857
192642566553,552861696,192089704857
192642566553,632553472,192010013081
192642566553,659816448,191982750105
192642566553,698089472,191944477081
192642566553,780402688,191862163865
192642566553,797310976,191845255577
192642566553,797310976,191845255577
192642566553,815595520,191826971033
192642566553,833880064,191808686489
192642566553,833880064,191808686489
192642566553,833880064,191808686489
192642566553,833880064,191808686489
192642566553,833880064,191808686489
192642566553,833880064,191808686489
192642566553,877395968,191765170585
192642566553,3668180992,188974385561
192642566553,7072382976,185570183577
192642566553,12079857664,180562708889
192642566553,13476560896,179166005657
192642566553,20573323264,172069243289
192642566553,21930180608,170712385945
192642566553,28836102144,163806464409
192642566553,30295719936,162346846617
192642566553,32415940608,160226625945
192642566553,37291819008,155350747545
192642566553,40732196864,151910369689
192642566553,45466517504,147176049049
192642566553,46810791936,145831774617
192642566553,52292747264,140349819289
192642566553,54349004800,138293561753
192642566553,60819767296,131822799257
192642566553,62863441920,129779124633
192642566553,67696328704,124946237849
192642566553,71345373184,121297193369
192642566553,76298846208,116343720345
192642566553,77668286464,114974280089
192851430604,84691648512,108159782092
192851430604,86096740352,106754690252
192851430604,92765683712,100085746892
192851430604,94204329984,98647100620
192851430604,96303579136,96547851468
192851430604,101343035392,91508395212
192851430604,104918679552,87932751052
192851430604,109832306688,83019123916
192851430604,112948674560,79902756044
192851430604,117465939968,75385490636
192851430604,120719671296,72131759308
192851430604,125537878016,67313552588
192851430604,125571432448,67279998156
192851430604,125588209664,67263220940
192851430604,125588209664,67263220940
192851430604,125604986880,67246443724
192851430604,125604986880,67246443724
192851430604,125604986880,67246443724
192851430604,125604986880,67246443724
192851430604,125604986880,67246443724
192851430604,125604986880,67246443724
192851430604,125604986880,67246443724
192851430604,125604986880,67246443724
192851430604,125604986880,67246443724
192851430604,125604986880,67246443724
192851430604,125604986880,67246443724
192851430604,125604986880,67246443724
194998914252,125604986880,69393927372
194998914252,125604986880,69393927372
194998914252,125604986880,69393927372
194998914252,125604986880,69393927372
194998914252,125604986880,69393927372
194998914252,125604986880,69393927372
194998914252,125604986880,69393927372
194998914252,125604986880,69393927372
194998914252,125604986880,69393927372
194998914252,125604986880,69393927372
194998914252,125604986880,69393927372
194998914252,125604986880,69393927372
194998914252,125604986880,69393927372
194998914252,125604986880,69393927372
194998914252,125604986880,69393927372
194998914252,125604986880,69393927372
194998914252,125604986880,69393927372
194998914252,125604986880,69393927372
194998914252,125604986880,69393927372
194998914252,125604986880,69393927372
