0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
1,0
0,0
0,0
1,0
1,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
1,1
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2,0
49,14
30,83
27,56
30,58
37,33
23,54
12,41
21,48
17,55
65,27
61,45
26,55
32,21
67,56
45,16
67,33
38,20
49,44
55,57
72,45
69,42
86,39
70,26
19,37
17,57
16,44
23,51
0,0
51,57
77,21
35,47
22,11
10,74
25,39
5,70
16,34
26,34
8,64
50,28
57,28
37,36
49,25
33,64
76,38
58,15
43,59
0,0
46,58
71,37
45,14
60,70
32,33
43,58
32,37
28,53
27,59
0,0
42,49
39,37
52,34
18,21
57,75
9,31
35,73
7,69
31,39
53,47
33,29
79,23
30,30
33,44
23,38
0,0
56,23
76,26
41,38
20,56
53,27
31,27
13,43
1,34
0,0
49,27
21,41
25,75
29,40
36,21
37,55
0,0
18,25
67,25
18,79
62,27
44,56
16,58
30,69
40,22
0,0
0,0
41,39
10,68
65,23
32,82
4,54
52,50
59,24
0,0
0,0
