41,26
41,39
19,68
17,74
42,56
24,31
0,0
27,33
27,34
36,47
29,62
25,65
63,15
62,44
28,42
38,32
0,0
33,39
24,23
70,25
40,15
11,4
1,0
38,37
0,0
21,59
50,41
57,38
58,36
29,34
43,40
32,29
48,35
0,0
23,44
73,48
45,3
72,48
30,20
23,51
46,48
0,0
32,25
80,25
64,10
37,26
16,87
19,0
43,45
0,0
11,14
12,35
4,81
27,83
49,50
12,49
18,84
19,61
0,0
43,18
13,43
19,83
17,71
11,75
11,70
32,18
53,44
54,13
30,37
9,47
22,44
25,66
50,41
70,31
35,17
12,7
26,39
43,28
7,12
0,0
10,21
40,61
12,75
31,25
20,49
36,59
40,21
0,0
29,22
29,71
43,28
45,44
33,43
0,0
29,30
4,50
11,16
5,37
42,16
17,13
6,36
28,58
36,31
64,26
66,35
47,46
42,61
31,1
0,71
20,32
48,56
13,60
50,58
31,24
10,13
21,34
0,0
0,0
30,54
4,6
45,8
40,29
35,16
0,0
12,23
29,32
43,0
30,59
49,30
11,22
16,33
19,40
25,28
8,69
5,79
17,43
33,11
5,59
14,53
0,0
0,0
21,22
0,0
17,27
9,33
4,70
13,58
19,28
26,60
26,28
56,44
37,20
15,56
0,31
3,65
8,37
57,41
44,21
32,20
25,32
8,60
57,44
20,18
64,27
73,16
54,9
21,43
44,56
1,69
37,17
35,68
36,28
35,57
74,21
1,92
8,49
32,36
53,32
14,56
25,46
44,33
22,34
0,0
4,60
26,64
51,32
49,33
68,31
36,65
0,3
21,42
35,43
14,47
48,40
52,17
59,15
23,42
44,9
6,19
32,20
0,0
26,19
18,58
39,36
15,40
45,25
53,23
8,53
0,0
0,53
15,77
42,59
25,52
51,43
27,44
35,49
58,19
0,0
19,22
27,20
46,34
44,32
67,14
43,37
32,68
22,54
0,0
16,2
0,0
40,49
14,26
28,24
8,40
0,0
32,26
10,6
6,27
10,4
9,24
18,21
29,13
64,33
0,0
3,24
27,51
35,30
61,42
70,13
55,34
0,0
22,57
70,17
30,13
0,0
11,83
6,31
0,0
31,25
21,21
15,56
0,5
39,50
0,0
0,0
1,58
1,1
59,7
40,49
30,34
18,106
8,56
16,73
18,50
29,42
12,41
27,30
15,10
30,30
5,10
0,0
23,54
10,19
33,44
26,30
25,9
11,1
11,80
22,41
22,53
0,0
9,3
7,10
5,12
16,27
12,19
28,14
0,5
43,39
5,15
40,33
10,55
14,8
11,61
21,65
22,67
62,40
37,31
37,42
53,45
39,33
18,64
28,27
6,9
0,0
15,86
14,71
9,28
9,25
18,65
101,15
11,61
14,48
14,14
22,56
43,48
0,39
0,0
43,42
53,15
53,23
13,32
30,18
90,15
62,7
14,1
51,35
12,49
41,17
24,70
0,0
25,36
9,50
43,46
0,0
31,47
49,21
29,47
41,29
0,0
46,22
1,63
52,33
0,0
13,17
0,0
23,37
0,0
14,11
56,39
4,5
6,12
21,14
0,0
17,9
95,5
0,0
10,12
19,4
30,40
15,61
10,77
16,62
0,0
39,57
39,68
23,57
37,29
0,34
25,20
24,40
0,0
0,0
29,40
54,12
14,11
10,23
11,35
19,48
34,50
0,0
40,18
63,36
50,46
30,16
50,25
30,39
46,20
29,76
38,12
47,70
31,51
6,56
23,47
13,12
16,16
25,12
9,3
9,41
35,25
2,2
4,2
11,21
24,29
16,43
25,51
12,32
20,73
13,39
22,27
14,48
12,15
0,0
35,34
13,54
9,61
36,51
10,64
5,35
43,39
19,16
0,0
18,22
49,54
26,70
24,28
9,41
15,20
19,33
0,0
25,51
46,43
9,18
6,4
23,15
33,19
0,0
23,44
0,0
38,15
44,20
42,36
16,18
9,2
4,1
8,19
0,0
18,34
23,19
2,16
7,7
24,52
0,0
32,35
0,0
14,19
15,18
26,27
59,15
6,61
25,55
46,23
0,0
49,9
22,27
20,33
30,9
11,39
73,22
18,36
0,0
0,111
0,105
0,102
0,102
0,109
0,110
0,118
0,117
0,0
0,80
0,107
0,122
0,112
0,113
0,107
0,113
0,105
0,0
0,0
0,209
0,223
0,219
0,209
0,220
0,225
0,217
0,22
