53,28
25,10
37,10
2,7
18,22
41,24
19,51
66,42
2,16
28,37
49,47
11,42
38,60
34,35
40,18
54,21
39,59
0,0
42,52
8,56
0,8
34,31
57,29
20,7
14,34
52,45
32,22
36,6
41,3
29,41
41,33
40,41
32,30
42,39
0,0
19,31
33,70
17,40
56,41
25,19
25,22
11,19
0,0
35,63
60,69
61,33
28,17
0,0
13,70
0,0
77,54
36,49
40,38
28,40
32,27
60,18
64,40
22,60
0,0
49,26
6,26
16,4
25,23
19,1
1,3
0,0
31,27
30,42
55,37
9,30
43,43
35,42
0,0
23,23
40,21
0,0
20,29
14,13
7,3
2,2
0,0
20,39
26,16
20,60
47,53
99,2
20,53
21,29
57,9
32,30
47,34
43,8
55,47
0,0
76,43
74,26
68,21
66,7
44,22
58,34
40,20
0,0
55,25
14,31
43,23
37,28
38,31
52,27
55,14
40,38
24,60
52,66
19,51
6,19
3,11
39,19
32,80
42,13
17,22
14,43
28,68
12,37
23,31
17,46
53,32
51,37
32,21
22,19
31,32
78,28
58,26
29,29
8,0
0,0
11,45
31,66
67,34
56,11
37,17
0,0
49,22
40,27
0,0
25,34
10,13
59,34
37,20
25,45
10,23
0,0
22,41
13,18
26,27
0,0
29,48
36,22
11,30
0,0
58,45
24,49
42,41
18,20
27,37
33,31
49,29
31,68
33,46
15,50
17,50
49,9
24,21
39,13
27,44
0,0
0,0
33,32
45,37
15,41
52,34
23,36
20,50
67,27
0,0
73,22
35,28
39,21
28,38
17,21
51,24
19,39
90,27
0,0
12,37
32,64
37,17
36,24
33,18
34,52
16,16
49,12
0,0
28,5
44,26
33,37
32,21
41,51
9,51
23,24
0,0
46,23
22,15
38,10
54,17
39,19
27,10
42,21
44,38
0,0
36,53
34,11
12,39
29,44
66,30
52,24
35,26
27,38
39,76
108,0
5,11
33,43
28,48
13,45
0,9
58,30
23,35
21,12
16,11
38,13
16,6
41,25
30,48
53,42
24,28
25,28
16,29
21,14
17,35
31,23
37,23
18,21
38,0
24,65
60,14
1,5
31,56
39,28
29,37
5,14
51,21
38,28
36,15
47,61
57,14
74,9
22,13
45,44
65,21
34,4
59,31
13,16
43,17
17,22
0,0
18,8
19,8
11,20
2,15
37,43
13,14
57,11
42,21
1,0
7,26
17,26
47,27
0,0
36,34
6,14
21,11
0,0
3,16
28,29
19,11
48,33
35,12
22,34
0,0
13,18
8,21
26,45
54,13
13,3
22,2
62,27
22,11
46,33
0,0
39,55
40,36
39,65
68,47
56,7
34,21
0,0
24,15
52,44
29,63
3,25
51,19
37,14
62,39
33,25
4,9
0,14
6,1
5,4
68,26
29,39
41,26
41,29
27,18
18,19
38,23
71,11
10,23
46,8
48,8
64,30
34,44
0,0
46,18
34,46
25,53
0,0
19,48
25,15
42,9
51,42
0,0
0,0
28,85
28,14
0,0
7,21
0,0
4,4
0,0
30,16
47,17
1,0
41,26
9,26
4,6
35,38
14,95
0,0
21,15
4,10
31,51
30,56
15,34
24,47
14,7
34,47
29,26
30,47
31,37
24,9
21,22
35,32
42,18
61,26
53,51
41,66
25,59
12,17
25,35
32,37
28,21
22,27
46,15
53,18
41,9
35,26
18,43
16,8
28,37
20,30
64,16
45,39
32,35
44,34
35,29
18,3
44,41
36,17
16,0
17,27
20,43
34,14
5,3
1,3
12,49
8,10
36,62
20,14
62,32
36,49
35,43
24,10
14,12
0,0
61,41
7,27
43,24
23,38
60,44
13,19
29,40
22,5
0,0
12,11
27,14
57,21
16,12
22,14
13,6
12,36
0,0
58,25
32,29
9,2
36,14
21,28
12,29
33,0
40,16
0,0
33,15
66,34
28,43
44,24
8,5
28,28
60,39
0,0
45,28
28,12
3,15
85,2
26,24
0,0
16,10
0,0
20,9
65,20
35,28
18,92
24,30
35,62
129,0
0,0
122,0
88,0
104,0
109,0
110,0
112,0
111,0
0,0
106,0
96,0
112,0
97,0
107,0
107,0
113,0
109,0
0,0
0,0
102,0
106,0
104,0
104,0
113,0
103,0
109,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
