17,7
45,29
2,26
4,69
57,31
58,29
54,18
17,67
35,67
0,0
17,70
42,26
48,30
62,48
12,50
24,45
48,33
20,73
0,0
49,33
26,39
12,44
21,22
11,48
32,43
0,0
28,15
6,19
11,63
61,25
24,12
71,44
20,48
0,0
55,50
30,76
16,69
25,67
6,26
63,30
0,0
0,0
57,51
34,95
114,18
59,41
17,56
34,78
11,31
0,0
54,71
34,60
16,89
9,73
32,62
25,48
53,35
0,0
32,41
51,20
60,35
51,19
25,91
13,59
18,74
96,35
19,74
16,79
57,40
67,52
42,51
29,72
46,51
130,22
81,29
50,5
37,45
45,1
33,33
17,55
23,83
17,64
65,56
27,80
26,39
79,26
71,46
30,44
73,55
64,14
44,36
65,29
74,26
51,54
72,30
26,46
50,60
56,46
63,60
22,39
47,91
19,86
47,74
25,37
53,58
19,79
9,45
14,71
40,59
5,94
29,47
43,41
42,59
25,49
1,48
28,65
25,62
28,18
25,96
33,77
37,70
39,50
26,81
13,63
13,100
30,50
10,55
29,48
31,61
20,39
57,17
39,18
17,49
16,84
30,31
14,27
0,0
36,70
33,39
34,60
59,47
78,38
55,39
57,64
43,50
0,0
83,10
80,41
13,52
45,64
32,101
25,55
22,94
0,0
16,22
10,76
8,93
38,71
19,71
29,21
75,36
0,0
15,66
16,28
18,55
42,32
18,50
15,37
21,44
48,42
0,0
32,20
54,24
22,13
63,18
11,87
22,33
50,83
25,97
10,66
63,44
33,67
16,96
2,95
0,0
46,17
51,24
29,22
37,20
19,54
40,54
0,0
0,0
42,63
45,32
55,37
25,37
22,69
53,22
48,42
31,25
20,13
0,0
62,47
21,51
9,43
27,32
50,13
12,40
16,37
25,54
6,11
39,29
77,7
15,31
57,26
0,0
18,29
42,48
42,34
34,38
40,46
14,27
11,48
18,58
18,68
29,23
44,45
19,69
0,68
24,42
24,30
35,28
11,50
15,19
7,52
37,58
42,79
49,50
22,51
46,39
45,9
43,16
49,57
19,29
52,39
37,29
60,43
59,34
23,48
33,46
0,0
17,46
25,46
12,73
25,32
2,27
29,51
26,26
0,0
20,64
27,60
19,44
33,16
47,54
3,123
14,69
0,0
48,32
68,27
25,15
45,72
31,70
7,62
72,4
17,123
10,36
42,36
64,50
29,49
44,61
39,68
19,33
0,0
18,80
50,24
50,24
42,23
0,0
26,64
27,67
13,30
32,29
11,32
26,43
35,37
20,48
0,0
48,52
63,79
24,25
48,8
38,29
0,0
37,52
13,45
18,53
27,82
50,49
23,51
0,0
11,66
29,56
16,44
46,48
86,27
41,36
27,14
33,80
43,39
16,48
42,46
27,56
31,39
81,54
20,101
0,0
21,47
28,52
59,37
74,28
43,47
46,35
45,36
54,35
0,0
33,36
56,97
55,35
47,61
22,34
17,73
47,64
0,0
49,0
56,37
27,41
10,83
20,21
75,45
10,40
13,62
69,30
12,57
8,43
5,32
4,19
13,61
26,42
19,55
30,30
44,32
35,52
2,35
4,46
26,28
29,34
67,67
22,59
16,42
37,21
0,0
23,36
80,49
31,8
28,22
74,22
33,19
17,39
9,61
30,81
21,46
43,19
29,17
42,54
37,86
41,43
30,26
50,30
10,38
41,49
42,82
28,34
30,34
80,28
50,14
22,46
56,54
36,56
68,37
24,25
45,27
10,51
35,64
0,0
37,27
67,21
25,23
35,23
37,51
70,16
57,43
48,37
18,17
28,26
35,57
25,55
37,43
61,48
0,0
23,27
77,15
70,37
39,74
18,82
75,55
86,31
59,50
0,0
74,31
83,44
42,31
43,31
42,38
63,5
68,20
0,0
75,50
48,39
22,57
58,15
59,25
58,25
60,28
0,0
0,0
14,14
21,47
61,26
45,44
38,18
58,44
0,0
47,89
44,31
30,54
18,31
24,31
49,80
4,34
21,49
9,22
0,0
17,25
60,41
33,29
29,68
53,31
24,21
38,30
0,0
4,2
33,20
57,4
22,4
0,34
20,56
36,38
0,0
2,31
9,82
25,46
36,48
39,90
25,39
46,72
56,71
38,52
107,0
119,0
102,0
118,0
113,0
120,0
126,0
119,0
109,0
129,0
114,0
123,0
117,0
108,0
115,0
108,0
130,0
117,0
80,0
123,0
111,0
104,0
125,0
116,0
0,0
111,0
113,0
115,0
119,0
117,0
116,0
107,0
119,0
118,0
121,0
108,0
121,0
117,0
97,0
121,0
0,0
109,0
118,0
113,0
115,0
0,0
